reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2025-12-13,wk inc flu hosp,1,2025-12-20,46,quantile,0.95,19
2025-12-13,wk inc flu hosp,1,2025-12-20,46,quantile,0.975,22
2025-12-13,wk inc flu hosp,1,2025-12-20,46,quantile,0.99,29
2025-12-13,wk inc flu hosp,1,2025-12-20,47,quantile,0.01,70
2025-12-13,wk inc flu hosp,1,2025-12-20,47,quantile,0.025,78
2025-12-13,wk inc flu hosp,1,2025-12-20,47,quantile,0.05,88
2025-12-13,wk inc flu hosp,1,2025-12-20,47,quantile,0.1,100
2025-12-13,wk inc flu hosp,1,2025-12-20,47,quantile,0.15,111
2025-12-13,wk inc flu hosp,1,2025-12-20,47,quantile,0.2,119
2025-12-13,wk inc flu hosp,1,2025-12-20,47,quantile,0.25,126
2025-12-13,wk inc flu hosp,1,2025-12-20,47,quantile,0.3,134
2025-12-13,wk inc flu hosp,1,2025-12-20,47,quantile,0.35,139
2025-12-13,wk inc flu hosp,1,2025-12-20,47,quantile,0.4,146
2025-12-13,wk inc flu hosp,1,2025-12-20,47,quantile,0.45,152
2025-12-13,wk inc flu hosp,1,2025-12-20,47,quantile,0.5,158
2025-12-13,wk inc flu hosp,1,2025-12-20,47,quantile,0.55,165
2025-12-13,wk inc flu hosp,1,2025-12-20,47,quantile,0.6,173
2025-12-13,wk inc flu hosp,1,2025-12-20,47,quantile,0.65,185
2025-12-13,wk inc flu hosp,1,2025-12-20,47,quantile,0.7,193
2025-12-13,wk inc flu hosp,1,2025-12-20,47,quantile,0.75,206
2025-12-13,wk inc flu hosp,1,2025-12-20,47,quantile,0.8,220
2025-12-13,wk inc flu hosp,1,2025-12-20,47,quantile,0.85,239
2025-12-13,wk inc flu hosp,1,2025-12-20,47,quantile,0.9,259
2025-12-13,wk inc flu hosp,1,2025-12-20,47,quantile,0.95,288
2025-12-13,wk inc flu hosp,1,2025-12-20,47,quantile,0.975,345
2025-12-13,wk inc flu hosp,1,2025-12-20,47,quantile,0.99,387
2025-12-13,wk inc flu hosp,1,2025-12-20,48,quantile,0.01,592
2025-12-13,wk inc flu hosp,1,2025-12-20,48,quantile,0.025,648
2025-12-13,wk inc flu hosp,1,2025-12-20,48,quantile,0.05,697
2025-12-13,wk inc flu hosp,1,2025-12-20,48,quantile,0.1,755
2025-12-13,wk inc flu hosp,1,2025-12-20,48,quantile,0.15,807
2025-12-13,wk inc flu hosp,1,2025-12-20,48,quantile,0.2,846
2025-12-13,wk inc flu hosp,1,2025-12-20,48,quantile,0.25,883
2025-12-13,wk inc flu hosp,1,2025-12-20,48,quantile,0.3,916
2025-12-13,wk inc flu hosp,1,2025-12-20,48,quantile,0.35,940
2025-12-13,wk inc flu hosp,1,2025-12-20,48,quantile,0.4,967
2025-12-13,wk inc flu hosp,1,2025-12-20,48,quantile,0.45,1002
2025-12-13,wk inc flu hosp,1,2025-12-20,48,quantile,0.5,1044
2025-12-13,wk inc flu hosp,1,2025-12-20,48,quantile,0.55,1075
2025-12-13,wk inc flu hosp,1,2025-12-20,48,quantile,0.6,1107
2025-12-13,wk inc flu hosp,1,2025-12-20,48,quantile,0.65,1155
2025-12-13,wk inc flu hosp,1,2025-12-20,48,quantile,0.7,1193
2025-12-13,wk inc flu hosp,1,2025-12-20,48,quantile,0.75,1232
2025-12-13,wk inc flu hosp,1,2025-12-20,48,quantile,0.8,1282
2025-12-13,wk inc flu hosp,1,2025-12-20,48,quantile,0.85,1343
2025-12-13,wk inc flu hosp,1,2025-12-20,48,quantile,0.9,1444
2025-12-13,wk inc flu hosp,1,2025-12-20,48,quantile,0.95,1597
2025-12-13,wk inc flu hosp,1,2025-12-20,48,quantile,0.975,1755
2025-12-13,wk inc flu hosp,1,2025-12-20,48,quantile,0.99,1922
2025-12-13,wk inc flu hosp,1,2025-12-20,49,quantile,0.01,45
2025-12-13,wk inc flu hosp,1,2025-12-20,49,quantile,0.025,56
2025-12-13,wk inc flu hosp,1,2025-12-20,49,quantile,0.05,63
2025-12-13,wk inc flu hosp,1,2025-12-20,49,quantile,0.1,75
2025-12-13,wk inc flu hosp,1,2025-12-20,49,quantile,0.15,83
2025-12-13,wk inc flu hosp,1,2025-12-20,49,quantile,0.2,90
2025-12-13,wk inc flu hosp,1,2025-12-20,49,quantile,0.25,98
2025-12-13,wk inc flu hosp,1,2025-12-20,49,quantile,0.3,103
2025-12-13,wk inc flu hosp,1,2025-12-20,49,quantile,0.35,110
2025-12-13,wk inc flu hosp,1,2025-12-20,49,quantile,0.4,118
2025-12-13,wk inc flu hosp,1,2025-12-20,49,quantile,0.45,124
2025-12-13,wk inc flu hosp,1,2025-12-20,49,quantile,0.5,132
2025-12-13,wk inc flu hosp,1,2025-12-20,49,quantile,0.55,139
2025-12-13,wk inc flu hosp,1,2025-12-20,49,quantile,0.6,148
2025-12-13,wk inc flu hosp,1,2025-12-20,49,quantile,0.65,156
2025-12-13,wk inc flu hosp,1,2025-12-20,49,quantile,0.7,167
2025-12-13,wk inc flu hosp,1,2025-12-20,49,quantile,0.75,178
2025-12-13,wk inc flu hosp,1,2025-12-20,49,quantile,0.8,190
2025-12-13,wk inc flu hosp,1,2025-12-20,49,quantile,0.85,202
2025-12-13,wk inc flu hosp,1,2025-12-20,49,quantile,0.9,222
2025-12-13,wk inc flu hosp,1,2025-12-20,49,quantile,0.95,258
2025-12-13,wk inc flu hosp,1,2025-12-20,49,quantile,0.975,297
2025-12-13,wk inc flu hosp,1,2025-12-20,49,quantile,0.99,360
2025-12-13,wk inc flu hosp,1,2025-12-20,50,quantile,0.01,0
2025-12-13,wk inc flu hosp,1,2025-12-20,50,quantile,0.025,0
2025-12-13,wk inc flu hosp,1,2025-12-20,50,quantile,0.05,0
2025-12-13,wk inc flu hosp,1,2025-12-20,50,quantile,0.1,1
2025-12-13,wk inc flu hosp,1,2025-12-20,50,quantile,0.15,1
2025-12-13,wk inc flu hosp,1,2025-12-20,50,quantile,0.2,2
2025-12-13,wk inc flu hosp,1,2025-12-20,50,quantile,0.25,2
2025-12-13,wk inc flu hosp,1,2025-12-20,50,quantile,0.3,2
2025-12-13,wk inc flu hosp,1,2025-12-20,50,quantile,0.35,3
2025-12-13,wk inc flu hosp,1,2025-12-20,50,quantile,0.4,3
2025-12-13,wk inc flu hosp,1,2025-12-20,50,quantile,0.45,4
2025-12-13,wk inc flu hosp,1,2025-12-20,50,quantile,0.5,4
2025-12-13,wk inc flu hosp,1,2025-12-20,50,quantile,0.55,5
2025-12-13,wk inc flu hosp,1,2025-12-20,50,quantile,0.6,5
2025-12-13,wk inc flu hosp,1,2025-12-20,50,quantile,0.65,6
2025-12-13,wk inc flu hosp,1,2025-12-20,50,quantile,0.7,7
2025-12-13,wk inc flu hosp,1,2025-12-20,50,quantile,0.75,8
2025-12-13,wk inc flu hosp,1,2025-12-20,50,quantile,0.8,9
2025-12-13,wk inc flu hosp,1,2025-12-20,50,quantile,0.85,10
2025-12-13,wk inc flu hosp,1,2025-12-20,50,quantile,0.9,13
2025-12-13,wk inc flu hosp,1,2025-12-20,50,quantile,0.95,16
2025-12-13,wk inc flu hosp,1,2025-12-20,50,quantile,0.975,22
2025-12-13,wk inc flu hosp,1,2025-12-20,50,quantile,0.99,26
2025-12-13,wk inc flu hosp,1,2025-12-20,51,quantile,0.01,172
2025-12-13,wk inc flu hosp,1,2025-12-20,51,quantile,0.025,191
2025-12-13,wk inc flu hosp,1,2025-12-20,51,quantile,0.05,207
2025-12-13,wk inc flu hosp,1,2025-12-20,51,quantile,0.1,235
2025-12-13,wk inc flu hosp,1,2025-12-20,51,quantile,0.15,259
2025-12-13,wk inc flu hosp,1,2025-12-20,51,quantile,0.2,272
2025-12-13,wk inc flu hosp,1,2025-12-20,51,quantile,0.25,289
2025-12-13,wk inc flu hosp,1,2025-12-20,51,quantile,0.3,301
2025-12-13,wk inc flu hosp,1,2025-12-20,51,quantile,0.35,315
2025-12-13,wk inc flu hosp,1,2025-12-20,51,quantile,0.4,329
2025-12-13,wk inc flu hosp,1,2025-12-20,51,quantile,0.45,341
2025-12-13,wk inc flu hosp,1,2025-12-20,51,quantile,0.5,361
2025-12-13,wk inc flu hosp,1,2025-12-20,51,quantile,0.55,378
2025-12-13,wk inc flu hosp,1,2025-12-20,51,quantile,0.6,391
2025-12-13,wk inc flu hosp,1,2025-12-20,51,quantile,0.65,404
2025-12-13,wk inc flu hosp,1,2025-12-20,51,quantile,0.7,427
2025-12-13,wk inc flu hosp,1,2025-12-20,51,quantile,0.75,449
2025-12-13,wk inc flu hosp,1,2025-12-20,51,quantile,0.8,475
2025-12-13,wk inc flu hosp,1,2025-12-20,51,quantile,0.85,500
2025-12-13,wk inc flu hosp,1,2025-12-20,51,quantile,0.9,542
2025-12-13,wk inc flu hosp,1,2025-12-20,51,quantile,0.95,613
2025-12-13,wk inc flu hosp,1,2025-12-20,51,quantile,0.975,671
2025-12-13,wk inc flu hosp,1,2025-12-20,51,quantile,0.99,765
2025-12-13,wk inc flu hosp,1,2025-12-20,53,quantile,0.01,42
2025-12-13,wk inc flu hosp,1,2025-12-20,53,quantile,0.025,52
2025-12-13,wk inc flu hosp,1,2025-12-20,53,quantile,0.05,60
2025-12-13,wk inc flu hosp,1,2025-12-20,53,quantile,0.1,68
2025-12-13,wk inc flu hosp,1,2025-12-20,53,quantile,0.15,77
2025-12-13,wk inc flu hosp,1,2025-12-20,53,quantile,0.2,84
2025-12-13,wk inc flu hosp,1,2025-12-20,53,quantile,0.25,90
2025-12-13,wk inc flu hosp,1,2025-12-20,53,quantile,0.3,96
2025-12-13,wk inc flu hosp,1,2025-12-20,53,quantile,0.35,102
2025-12-13,wk inc flu hosp,1,2025-12-20,53,quantile,0.4,108
2025-12-13,wk inc flu hosp,1,2025-12-20,53,quantile,0.45,115
2025-12-13,wk inc flu hosp,1,2025-12-20,53,quantile,0.5,120
2025-12-13,wk inc flu hosp,1,2025-12-20,53,quantile,0.55,128
2025-12-13,wk inc flu hosp,1,2025-12-20,53,quantile,0.6,134
2025-12-13,wk inc flu hosp,1,2025-12-20,53,quantile,0.65,142
2025-12-13,wk inc flu hosp,1,2025-12-20,53,quantile,0.7,149
2025-12-13,wk inc flu hosp,1,2025-12-20,53,quantile,0.75,159
2025-12-13,wk inc flu hosp,1,2025-12-20,53,quantile,0.8,172
2025-12-13,wk inc flu hosp,1,2025-12-20,53,quantile,0.85,186
2025-12-13,wk inc flu hosp,1,2025-12-20,53,quantile,0.9,202
2025-12-13,wk inc flu hosp,1,2025-12-20,53,quantile,0.95,230
2025-12-13,wk inc flu hosp,1,2025-12-20,53,quantile,0.975,264
2025-12-13,wk inc flu hosp,1,2025-12-20,53,quantile,0.99,305
2025-12-13,wk inc flu hosp,1,2025-12-20,54,quantile,0.01,3
2025-12-13,wk inc flu hosp,1,2025-12-20,54,quantile,0.025,4
2025-12-13,wk inc flu hosp,1,2025-12-20,54,quantile,0.05,6
2025-12-13,wk inc flu hosp,1,2025-12-20,54,quantile,0.1,8
2025-12-13,wk inc flu hosp,1,2025-12-20,54,quantile,0.15,10
2025-12-13,wk inc flu hosp,1,2025-12-20,54,quantile,0.2,12
2025-12-13,wk inc flu hosp,1,2025-12-20,54,quantile,0.25,13
2025-12-13,wk inc flu hosp,1,2025-12-20,54,quantile,0.3,14
2025-12-13,wk inc flu hosp,1,2025-12-20,54,quantile,0.35,16
2025-12-13,wk inc flu hosp,1,2025-12-20,54,quantile,0.4,17
2025-12-13,wk inc flu hosp,1,2025-12-20,54,quantile,0.45,18
2025-12-13,wk inc flu hosp,1,2025-12-20,54,quantile,0.5,20
2025-12-13,wk inc flu hosp,1,2025-12-20,54,quantile,0.55,21
2025-12-13,wk inc flu hosp,1,2025-12-20,54,quantile,0.6,23
2025-12-13,wk inc flu hosp,1,2025-12-20,54,quantile,0.65,25
2025-12-13,wk inc flu hosp,1,2025-12-20,54,quantile,0.7,27
2025-12-13,wk inc flu hosp,1,2025-12-20,54,quantile,0.75,30
2025-12-13,wk inc flu hosp,1,2025-12-20,54,quantile,0.8,35
2025-12-13,wk inc flu hosp,1,2025-12-20,54,quantile,0.85,39
2025-12-13,wk inc flu hosp,1,2025-12-20,54,quantile,0.9,47
2025-12-13,wk inc flu hosp,1,2025-12-20,54,quantile,0.95,55
2025-12-13,wk inc flu hosp,1,2025-12-20,54,quantile,0.975,66
2025-12-13,wk inc flu hosp,1,2025-12-20,54,quantile,0.99,78
2025-12-13,wk inc flu hosp,1,2025-12-20,55,quantile,0.01,94
2025-12-13,wk inc flu hosp,1,2025-12-20,55,quantile,0.025,108
2025-12-13,wk inc flu hosp,1,2025-12-20,55,quantile,0.05,127
2025-12-13,wk inc flu hosp,1,2025-12-20,55,quantile,0.1,147
2025-12-13,wk inc flu hosp,1,2025-12-20,55,quantile,0.15,163
2025-12-13,wk inc flu hosp,1,2025-12-20,55,quantile,0.2,181
2025-12-13,wk inc flu hosp,1,2025-12-20,55,quantile,0.25,197
2025-12-13,wk inc flu hosp,1,2025-12-20,55,quantile,0.3,211
2025-12-13,wk inc flu hosp,1,2025-12-20,55,quantile,0.35,227
2025-12-13,wk inc flu hosp,1,2025-12-20,55,quantile,0.4,237
2025-12-13,wk inc flu hosp,1,2025-12-20,55,quantile,0.45,248
2025-12-13,wk inc flu hosp,1,2025-12-20,55,quantile,0.5,260
2025-12-13,wk inc flu hosp,1,2025-12-20,55,quantile,0.55,275
2025-12-13,wk inc flu hosp,1,2025-12-20,55,quantile,0.6,288
2025-12-13,wk inc flu hosp,1,2025-12-20,55,quantile,0.65,302
2025-12-13,wk inc flu hosp,1,2025-12-20,55,quantile,0.7,316
2025-12-13,wk inc flu hosp,1,2025-12-20,55,quantile,0.75,337
2025-12-13,wk inc flu hosp,1,2025-12-20,55,quantile,0.8,357
2025-12-13,wk inc flu hosp,1,2025-12-20,55,quantile,0.85,383
2025-12-13,wk inc flu hosp,1,2025-12-20,55,quantile,0.9,415
2025-12-13,wk inc flu hosp,1,2025-12-20,55,quantile,0.95,467
2025-12-13,wk inc flu hosp,1,2025-12-20,55,quantile,0.975,504
2025-12-13,wk inc flu hosp,1,2025-12-20,55,quantile,0.99,588
2025-12-13,wk inc flu hosp,1,2025-12-20,56,quantile,0.01,2
2025-12-13,wk inc flu hosp,1,2025-12-20,56,quantile,0.025,3
2025-12-13,wk inc flu hosp,1,2025-12-20,56,quantile,0.05,4
2025-12-13,wk inc flu hosp,1,2025-12-20,56,quantile,0.1,5
2025-12-13,wk inc flu hosp,1,2025-12-20,56,quantile,0.15,6
2025-12-13,wk inc flu hosp,1,2025-12-20,56,quantile,0.2,7
2025-12-13,wk inc flu hosp,1,2025-12-20,56,quantile,0.25,9
2025-12-13,wk inc flu hosp,1,2025-12-20,56,quantile,0.3,10
2025-12-13,wk inc flu hosp,1,2025-12-20,56,quantile,0.35,11
2025-12-13,wk inc flu hosp,1,2025-12-20,56,quantile,0.4,12
2025-12-13,wk inc flu hosp,1,2025-12-20,56,quantile,0.45,13
2025-12-13,wk inc flu hosp,1,2025-12-20,56,quantile,0.5,14
2025-12-13,wk inc flu hosp,1,2025-12-20,56,quantile,0.55,15
2025-12-13,wk inc flu hosp,1,2025-12-20,56,quantile,0.6,16
2025-12-13,wk inc flu hosp,1,2025-12-20,56,quantile,0.65,17
2025-12-13,wk inc flu hosp,1,2025-12-20,56,quantile,0.7,19
2025-12-13,wk inc flu hosp,1,2025-12-20,56,quantile,0.75,21
2025-12-13,wk inc flu hosp,1,2025-12-20,56,quantile,0.8,23
2025-12-13,wk inc flu hosp,1,2025-12-20,56,quantile,0.85,26
2025-12-13,wk inc flu hosp,1,2025-12-20,56,quantile,0.9,30
2025-12-13,wk inc flu hosp,1,2025-12-20,56,quantile,0.95,36
2025-12-13,wk inc flu hosp,1,2025-12-20,56,quantile,0.975,45
2025-12-13,wk inc flu hosp,1,2025-12-20,56,quantile,0.99,56
2025-12-13,wk inc flu hosp,1,2025-12-20,72,quantile,0.01,207
2025-12-13,wk inc flu hosp,1,2025-12-20,72,quantile,0.025,231
2025-12-13,wk inc flu hosp,1,2025-12-20,72,quantile,0.05,251
2025-12-13,wk inc flu hosp,1,2025-12-20,72,quantile,0.1,272
2025-12-13,wk inc flu hosp,1,2025-12-20,72,quantile,0.15,294
2025-12-13,wk inc flu hosp,1,2025-12-20,72,quantile,0.2,309
2025-12-13,wk inc flu hosp,1,2025-12-20,72,quantile,0.25,324
2025-12-13,wk inc flu hosp,1,2025-12-20,72,quantile,0.3,335
2025-12-13,wk inc flu hosp,1,2025-12-20,72,quantile,0.35,346
2025-12-13,wk inc flu hosp,1,2025-12-20,72,quantile,0.4,360
2025-12-13,wk inc flu hosp,1,2025-12-20,72,quantile,0.45,376
2025-12-13,wk inc flu hosp,1,2025-12-20,72,quantile,0.5,389
2025-12-13,wk inc flu hosp,1,2025-12-20,72,quantile,0.55,402
2025-12-13,wk inc flu hosp,1,2025-12-20,72,quantile,0.6,414
2025-12-13,wk inc flu hosp,1,2025-12-20,72,quantile,0.65,425
2025-12-13,wk inc flu hosp,1,2025-12-20,72,quantile,0.7,439
2025-12-13,wk inc flu hosp,1,2025-12-20,72,quantile,0.75,457
2025-12-13,wk inc flu hosp,1,2025-12-20,72,quantile,0.8,479
2025-12-13,wk inc flu hosp,1,2025-12-20,72,quantile,0.85,509
2025-12-13,wk inc flu hosp,1,2025-12-20,72,quantile,0.9,542
2025-12-13,wk inc flu hosp,1,2025-12-20,72,quantile,0.95,594
2025-12-13,wk inc flu hosp,1,2025-12-20,72,quantile,0.975,639
2025-12-13,wk inc flu hosp,1,2025-12-20,72,quantile,0.99,681
2025-12-13,wk inc flu hosp,1,2025-12-20,US,quantile,0.01,11933
2025-12-13,wk inc flu hosp,1,2025-12-20,US,quantile,0.025,12126
2025-12-13,wk inc flu hosp,1,2025-12-20,US,quantile,0.05,12378
2025-12-13,wk inc flu hosp,1,2025-12-20,US,quantile,0.1,12780
2025-12-13,wk inc flu hosp,1,2025-12-20,US,quantile,0.15,12984
2025-12-13,wk inc flu hosp,1,2025-12-20,US,quantile,0.2,13158
2025-12-13,wk inc flu hosp,1,2025-12-20,US,quantile,0.25,13334
2025-12-13,wk inc flu hosp,1,2025-12-20,US,quantile,0.3,13500
2025-12-13,wk inc flu hosp,1,2025-12-20,US,quantile,0.35,13646
2025-12-13,wk inc flu hosp,1,2025-12-20,US,quantile,0.4,13780
2025-12-13,wk inc flu hosp,1,2025-12-20,US,quantile,0.45,13905
2025-12-13,wk inc flu hosp,1,2025-12-20,US,quantile,0.5,14020
2025-12-13,wk inc flu hosp,1,2025-12-20,US,quantile,0.55,14164
2025-12-13,wk inc flu hosp,1,2025-12-20,US,quantile,0.6,14268
2025-12-13,wk inc flu hosp,1,2025-12-20,US,quantile,0.65,14410
2025-12-13,wk inc flu hosp,1,2025-12-20,US,quantile,0.7,14557
2025-12-13,wk inc flu hosp,1,2025-12-20,US,quantile,0.75,14704
2025-12-13,wk inc flu hosp,1,2025-12-20,US,quantile,0.8,14850
2025-12-13,wk inc flu hosp,1,2025-12-20,US,quantile,0.85,15031
2025-12-13,wk inc flu hosp,1,2025-12-20,US,quantile,0.9,15232
2025-12-13,wk inc flu hosp,1,2025-12-20,US,quantile,0.95,15695
2025-12-13,wk inc flu hosp,1,2025-12-20,US,quantile,0.975,15963
2025-12-13,wk inc flu hosp,1,2025-12-20,US,quantile,0.99,16255
2025-12-13,wk inc flu hosp,2,2025-12-27,01,quantile,0.01,45
2025-12-13,wk inc flu hosp,2,2025-12-27,01,quantile,0.025,57
2025-12-13,wk inc flu hosp,2,2025-12-27,01,quantile,0.05,67
2025-12-13,wk inc flu hosp,2,2025-12-27,01,quantile,0.1,80
2025-12-13,wk inc flu hosp,2,2025-12-27,01,quantile,0.15,93
2025-12-13,wk inc flu hosp,2,2025-12-27,01,quantile,0.2,102
2025-12-13,wk inc flu hosp,2,2025-12-27,01,quantile,0.25,111
2025-12-13,wk inc flu hosp,2,2025-12-27,01,quantile,0.3,121
2025-12-13,wk inc flu hosp,2,2025-12-27,01,quantile,0.35,130
2025-12-13,wk inc flu hosp,2,2025-12-27,01,quantile,0.4,138
2025-12-13,wk inc flu hosp,2,2025-12-27,01,quantile,0.45,149
2025-12-13,wk inc flu hosp,2,2025-12-27,01,quantile,0.5,156
2025-12-13,wk inc flu hosp,2,2025-12-27,01,quantile,0.55,169
2025-12-13,wk inc flu hosp,2,2025-12-27,01,quantile,0.6,181
2025-12-13,wk inc flu hosp,2,2025-12-27,01,quantile,0.65,198
2025-12-13,wk inc flu hosp,2,2025-12-27,01,quantile,0.7,211
2025-12-13,wk inc flu hosp,2,2025-12-27,01,quantile,0.75,224
2025-12-13,wk inc flu hosp,2,2025-12-27,01,quantile,0.8,243
2025-12-13,wk inc flu hosp,2,2025-12-27,01,quantile,0.85,270
2025-12-13,wk inc flu hosp,2,2025-12-27,01,quantile,0.9,302
2025-12-13,wk inc flu hosp,2,2025-12-27,01,quantile,0.95,377
2025-12-13,wk inc flu hosp,2,2025-12-27,01,quantile,0.975,446
2025-12-13,wk inc flu hosp,2,2025-12-27,01,quantile,0.99,541
2025-12-13,wk inc flu hosp,2,2025-12-27,02,quantile,0.01,3
2025-12-13,wk inc flu hosp,2,2025-12-27,02,quantile,0.025,4
2025-12-13,wk inc flu hosp,2,2025-12-27,02,quantile,0.05,5
2025-12-13,wk inc flu hosp,2,2025-12-27,02,quantile,0.1,7
2025-12-13,wk inc flu hosp,2,2025-12-27,02,quantile,0.15,10
2025-12-13,wk inc flu hosp,2,2025-12-27,02,quantile,0.2,12
2025-12-13,wk inc flu hosp,2,2025-12-27,02,quantile,0.25,13
2025-12-13,wk inc flu hosp,2,2025-12-27,02,quantile,0.3,16
2025-12-13,wk inc flu hosp,2,2025-12-27,02,quantile,0.35,17
2025-12-13,wk inc flu hosp,2,2025-12-27,02,quantile,0.4,19
2025-12-13,wk inc flu hosp,2,2025-12-27,02,quantile,0.45,22
2025-12-13,wk inc flu hosp,2,2025-12-27,02,quantile,0.5,24
2025-12-13,wk inc flu hosp,2,2025-12-27,02,quantile,0.55,26
2025-12-13,wk inc flu hosp,2,2025-12-27,02,quantile,0.6,29
2025-12-13,wk inc flu hosp,2,2025-12-27,02,quantile,0.65,32
2025-12-13,wk inc flu hosp,2,2025-12-27,02,quantile,0.7,35
2025-12-13,wk inc flu hosp,2,2025-12-27,02,quantile,0.75,40
2025-12-13,wk inc flu hosp,2,2025-12-27,02,quantile,0.8,44
2025-12-13,wk inc flu hosp,2,2025-12-27,02,quantile,0.85,50
2025-12-13,wk inc flu hosp,2,2025-12-27,02,quantile,0.9,60
2025-12-13,wk inc flu hosp,2,2025-12-27,02,quantile,0.95,77
2025-12-13,wk inc flu hosp,2,2025-12-27,02,quantile,0.975,97
2025-12-13,wk inc flu hosp,2,2025-12-27,02,quantile,0.99,115
2025-12-13,wk inc flu hosp,2,2025-12-27,04,quantile,0.01,31
2025-12-13,wk inc flu hosp,2,2025-12-27,04,quantile,0.025,39
2025-12-13,wk inc flu hosp,2,2025-12-27,04,quantile,0.05,47
2025-12-13,wk inc flu hosp,2,2025-12-27,04,quantile,0.1,61
2025-12-13,wk inc flu hosp,2,2025-12-27,04,quantile,0.15,70
2025-12-13,wk inc flu hosp,2,2025-12-27,04,quantile,0.2,76
2025-12-13,wk inc flu hosp,2,2025-12-27,04,quantile,0.25,81
2025-12-13,wk inc flu hosp,2,2025-12-27,04,quantile,0.3,86
2025-12-13,wk inc flu hosp,2,2025-12-27,04,quantile,0.35,93
2025-12-13,wk inc flu hosp,2,2025-12-27,04,quantile,0.4,99
2025-12-13,wk inc flu hosp,2,2025-12-27,04,quantile,0.45,105
2025-12-13,wk inc flu hosp,2,2025-12-27,04,quantile,0.5,111
2025-12-13,wk inc flu hosp,2,2025-12-27,04,quantile,0.55,120
2025-12-13,wk inc flu hosp,2,2025-12-27,04,quantile,0.6,127
2025-12-13,wk inc flu hosp,2,2025-12-27,04,quantile,0.65,135
2025-12-13,wk inc flu hosp,2,2025-12-27,04,quantile,0.7,147
2025-12-13,wk inc flu hosp,2,2025-12-27,04,quantile,0.75,159
2025-12-13,wk inc flu hosp,2,2025-12-27,04,quantile,0.8,174
2025-12-13,wk inc flu hosp,2,2025-12-27,04,quantile,0.85,197
2025-12-13,wk inc flu hosp,2,2025-12-27,04,quantile,0.9,225
2025-12-13,wk inc flu hosp,2,2025-12-27,04,quantile,0.95,288
2025-12-13,wk inc flu hosp,2,2025-12-27,04,quantile,0.975,343
2025-12-13,wk inc flu hosp,2,2025-12-27,04,quantile,0.99,464
2025-12-13,wk inc flu hosp,2,2025-12-27,05,quantile,0.01,98
2025-12-13,wk inc flu hosp,2,2025-12-27,05,quantile,0.025,112
2025-12-13,wk inc flu hosp,2,2025-12-27,05,quantile,0.05,129
2025-12-13,wk inc flu hosp,2,2025-12-27,05,quantile,0.1,150
2025-12-13,wk inc flu hosp,2,2025-12-27,05,quantile,0.15,170
2025-12-13,wk inc flu hosp,2,2025-12-27,05,quantile,0.2,181
2025-12-13,wk inc flu hosp,2,2025-12-27,05,quantile,0.25,190
2025-12-13,wk inc flu hosp,2,2025-12-27,05,quantile,0.3,200
2025-12-13,wk inc flu hosp,2,2025-12-27,05,quantile,0.35,210
2025-12-13,wk inc flu hosp,2,2025-12-27,05,quantile,0.4,222
2025-12-13,wk inc flu hosp,2,2025-12-27,05,quantile,0.45,234
2025-12-13,wk inc flu hosp,2,2025-12-27,05,quantile,0.5,244
2025-12-13,wk inc flu hosp,2,2025-12-27,05,quantile,0.55,257
2025-12-13,wk inc flu hosp,2,2025-12-27,05,quantile,0.6,268
2025-12-13,wk inc flu hosp,2,2025-12-27,05,quantile,0.65,282
2025-12-13,wk inc flu hosp,2,2025-12-27,05,quantile,0.7,297
2025-12-13,wk inc flu hosp,2,2025-12-27,05,quantile,0.75,314
2025-12-13,wk inc flu hosp,2,2025-12-27,05,quantile,0.8,333
2025-12-13,wk inc flu hosp,2,2025-12-27,05,quantile,0.85,360
2025-12-13,wk inc flu hosp,2,2025-12-27,05,quantile,0.9,395
2025-12-13,wk inc flu hosp,2,2025-12-27,05,quantile,0.95,454
2025-12-13,wk inc flu hosp,2,2025-12-27,05,quantile,0.975,497
2025-12-13,wk inc flu hosp,2,2025-12-27,05,quantile,0.99,562
2025-12-13,wk inc flu hosp,2,2025-12-27,06,quantile,0.01,156
2025-12-13,wk inc flu hosp,2,2025-12-27,06,quantile,0.025,192
2025-12-13,wk inc flu hosp,2,2025-12-27,06,quantile,0.05,217
2025-12-13,wk inc flu hosp,2,2025-12-27,06,quantile,0.1,247
2025-12-13,wk inc flu hosp,2,2025-12-27,06,quantile,0.15,279
2025-12-13,wk inc flu hosp,2,2025-12-27,06,quantile,0.2,306
2025-12-13,wk inc flu hosp,2,2025-12-27,06,quantile,0.25,329
2025-12-13,wk inc flu hosp,2,2025-12-27,06,quantile,0.3,347
2025-12-13,wk inc flu hosp,2,2025-12-27,06,quantile,0.35,365
2025-12-13,wk inc flu hosp,2,2025-12-27,06,quantile,0.4,385
2025-12-13,wk inc flu hosp,2,2025-12-27,06,quantile,0.45,407
2025-12-13,wk inc flu hosp,2,2025-12-27,06,quantile,0.5,434
2025-12-13,wk inc flu hosp,2,2025-12-27,06,quantile,0.55,465
2025-12-13,wk inc flu hosp,2,2025-12-27,06,quantile,0.6,502
2025-12-13,wk inc flu hosp,2,2025-12-27,06,quantile,0.65,528
2025-12-13,wk inc flu hosp,2,2025-12-27,06,quantile,0.7,563
2025-12-13,wk inc flu hosp,2,2025-12-27,06,quantile,0.75,602
2025-12-13,wk inc flu hosp,2,2025-12-27,06,quantile,0.8,655
